,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1793,0.253,0.709,0.479,-0.319,0.677
mkt-rf,0.9791,0.022,44.178,0.0,0.935,1.023
FX Factor,-0.0068,0.009,-0.758,0.449,-0.024,0.011
