,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0258,0.082,-0.314,0.754,-0.187,0.136
mkt-rf,1.0068,0.02,51.621,0.0,0.968,1.045
FX Factor,0.001,0.003,0.316,0.752,-0.005,0.007
