,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2931,0.196,1.495,0.136,-0.093,0.679
mkt-rf,1.0005,0.017,58.237,0.0,0.967,1.034
FX Factor,-0.0104,0.007,-1.508,0.133,-0.024,0.003
