,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0038,0.043,-0.09,0.929,-0.088,0.081
mkt-rf,1.0003,0.007,145.728,0.0,0.987,1.014
FX Factor,0.0002,0.002,0.103,0.918,-0.003,0.004
