,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0587,0.059,0.998,0.319,-0.057,0.175
mkt-rf,0.9769,0.014,69.801,0.0,0.949,1.005
FX Factor,-0.0024,0.002,-1.086,0.278,-0.007,0.002
