,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0698,0.107,0.65,0.516,-0.142,0.281
mkt-rf,0.9886,0.009,105.063,0.0,0.97,1.007
FX Factor,-0.0027,0.004,-0.715,0.476,-0.01,0.005
