,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1113,0.079,-1.406,0.161,-0.267,0.045
mkt-rf,1.018,0.013,80.477,0.0,0.993,1.043
FX Factor,0.0046,0.003,1.459,0.146,-0.002,0.011
