,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0543,0.105,-0.518,0.605,-0.261,0.152
mkt-rf,1.0091,0.025,40.484,0.0,0.96,1.058
FX Factor,0.0019,0.004,0.496,0.62,-0.006,0.01
