,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0027,0.061,-0.044,0.965,-0.123,0.118
mkt-rf,1.0012,0.01,102.283,0.0,0.982,1.021
FX Factor,0.0002,0.002,0.078,0.938,-0.005,0.005
