,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1675,0.137,1.22,0.224,-0.103,0.438
mkt-rf,0.9906,0.012,82.293,0.0,0.967,1.014
FX Factor,-0.0062,0.005,-1.27,0.205,-0.016,0.003
