,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1129,0.103,-1.102,0.272,-0.315,0.089
mkt-rf,1.0137,0.024,41.575,0.0,0.966,1.062
FX Factor,0.004,0.004,1.064,0.289,-0.003,0.011
