,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0481,0.11,0.436,0.663,-0.169,0.266
mkt-rf,1.0292,0.018,57.023,0.0,0.994,1.065
FX Factor,-0.001,0.004,-0.267,0.79,-0.008,0.006
