,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0641,0.054,-1.198,0.232,-0.17,0.041
mkt-rf,1.0114,0.009,118.208,0.0,0.995,1.028
FX Factor,0.0027,0.002,1.26,0.209,-0.002,0.007
