,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0388,0.066,-0.585,0.559,-0.169,0.092
mkt-rf,1.0073,0.011,92.923,0.0,0.986,1.029
FX Factor,0.0014,0.002,0.673,0.502,-0.003,0.006
