,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0314,0.055,-0.571,0.569,-0.14,0.077
mkt-rf,1.0082,0.009,114.644,0.0,0.991,1.025
FX Factor,0.0014,0.002,0.653,0.514,-0.003,0.006
