,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0945,0.276,-0.343,0.732,-0.637,0.448
mkt-rf,0.9656,0.024,39.988,0.0,0.918,1.013
FX Factor,0.0029,0.01,0.295,0.768,-0.016,0.022
