,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0298,0.194,0.154,0.878,-0.353,0.412
mkt-rf,0.9852,0.032,31.048,0.0,0.923,1.048
FX Factor,-0.0014,0.006,-0.219,0.827,-0.014,0.011
