,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.6458,0.188,-3.433,0.001,-1.016,-0.275
mkt-rf,0.9685,0.016,58.751,0.0,0.936,1.001
FX Factor,0.0226,0.007,3.408,0.001,0.01,0.036
