,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0322,0.134,0.241,0.81,-0.231,0.296
mkt-rf,0.9857,0.032,30.98,0.0,0.923,1.048
FX Factor,-0.0013,0.005,-0.26,0.795,-0.011,0.008
