,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1812,0.137,1.323,0.187,-0.089,0.451
mkt-rf,0.957,0.033,29.382,0.0,0.893,1.021
FX Factor,-0.0068,0.005,-1.336,0.183,-0.017,0.003
