,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1386,0.222,-0.624,0.533,-0.576,0.299
mkt-rf,0.9685,0.019,49.793,0.0,0.93,1.007
FX Factor,0.0045,0.008,0.574,0.566,-0.011,0.02
