,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.06,0.061,-0.982,0.327,-0.18,0.06
mkt-rf,1.0066,0.01,103.124,0.0,0.987,1.026
FX Factor,0.0023,0.002,0.933,0.352,-0.003,0.007
