,coef,std err,t,P>|t|,[0.025,0.975]
const,0.227,0.14,1.624,0.106,-0.048,0.503
mkt-rf,1.0022,0.023,43.86,0.0,0.957,1.047
FX Factor,-0.0074,0.005,-1.63,0.105,-0.016,0.002
