,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2697,0.162,1.667,0.097,-0.049,0.589
mkt-rf,0.9998,0.014,70.491,0.0,0.972,1.028
FX Factor,-0.0097,0.006,-1.702,0.09,-0.021,0.002
