,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0764,0.125,0.613,0.54,-0.169,0.322
mkt-rf,0.9507,0.03,32.091,0.0,0.892,1.009
FX Factor,-0.0033,0.005,-0.72,0.472,-0.012,0.006
