,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0338,0.132,-0.255,0.799,-0.295,0.227
mkt-rf,0.9838,0.022,45.469,0.0,0.941,1.026
FX Factor,0.0008,0.004,0.185,0.853,-0.008,0.009
