,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0222,0.128,0.174,0.862,-0.229,0.274
mkt-rf,0.9963,0.02,48.794,0.0,0.956,1.037
FX Factor,-0.0008,0.005,-0.151,0.88,-0.011,0.009
