,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0148,0.203,-0.073,0.942,-0.415,0.386
mkt-rf,0.991,0.018,55.598,0.0,0.956,1.026
FX Factor,0.0004,0.007,0.053,0.958,-0.014,0.015
