,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0125,0.11,-0.113,0.91,-0.23,0.205
mkt-rf,0.9974,0.018,56.638,0.0,0.963,1.032
FX Factor,0.0002,0.004,0.05,0.961,-0.008,0.009
