,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.8625,0.409,-2.107,0.036,-1.669,-0.056
mkt-rf,0.9846,0.036,27.449,0.0,0.914,1.055
FX Factor,0.0308,0.014,2.128,0.034,0.002,0.059
