,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0668,0.05,-1.344,0.18,-0.165,0.031
mkt-rf,1.015,0.008,127.787,0.0,0.999,1.031
FX Factor,0.0029,0.002,1.478,0.141,-0.001,0.007
