,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2958,0.104,2.833,0.005,0.09,0.501
mkt-rf,1.0115,0.017,59.281,0.0,0.978,1.045
FX Factor,-0.0093,0.003,-2.762,0.006,-0.016,-0.003
