,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0344,0.043,-0.806,0.421,-0.119,0.05
mkt-rf,1.0045,0.007,147.238,0.0,0.991,1.018
FX Factor,0.0013,0.002,0.787,0.432,-0.002,0.005
