,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0758,0.255,0.297,0.766,-0.426,0.578
mkt-rf,1.0278,0.022,46.016,0.0,0.984,1.072
FX Factor,-0.0023,0.009,-0.25,0.803,-0.02,0.015
