,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0502,0.067,-0.752,0.453,-0.182,0.081
mkt-rf,1.0082,0.011,94.546,0.0,0.987,1.029
FX Factor,0.002,0.003,0.759,0.449,-0.003,0.007
