,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1156,0.132,0.877,0.382,-0.144,0.375
mkt-rf,0.9532,0.031,30.394,0.0,0.891,1.015
FX Factor,-0.0046,0.005,-0.945,0.346,-0.014,0.005
