,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1349,0.096,-1.403,0.162,-0.324,0.055
mkt-rf,1.0305,0.023,45.044,0.0,0.985,1.076
FX Factor,0.005,0.004,1.408,0.16,-0.002,0.012
