,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0955,0.072,-1.328,0.186,-0.237,0.046
mkt-rf,1.0191,0.012,86.74,0.0,0.996,1.042
FX Factor,0.0035,0.002,1.512,0.132,-0.001,0.008
