,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0023,0.073,-0.032,0.974,-0.145,0.141
mkt-rf,0.9991,0.012,86.06,0.0,0.976,1.022
FX Factor,7.978e-05,0.003,0.028,0.978,-0.006,0.006
