,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0381,0.067,-0.57,0.569,-0.17,0.093
mkt-rf,0.9961,0.011,91.302,0.0,0.975,1.018
FX Factor,0.0011,0.002,0.521,0.603,-0.003,0.005
