,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0304,0.047,0.642,0.521,-0.063,0.124
mkt-rf,0.9962,0.008,131.61,0.0,0.981,1.011
FX Factor,-0.0011,0.002,-0.607,0.545,-0.005,0.003
