,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0345,0.066,-0.522,0.602,-0.165,0.096
mkt-rf,0.9879,0.016,62.871,0.0,0.957,1.019
FX Factor,0.001,0.002,0.399,0.69,-0.004,0.006
