,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0039,0.24,0.016,0.987,-0.469,0.477
mkt-rf,1.0109,0.021,48.069,0.0,0.97,1.052
FX Factor,5.566e-05,0.008,0.007,0.995,-0.017,0.017
