,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0326,0.109,0.298,0.766,-0.183,0.248
mkt-rf,0.9902,0.026,38.032,0.0,0.939,1.042
FX Factor,-0.0012,0.004,-0.306,0.76,-0.009,0.007
