,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0758,0.086,0.88,0.38,-0.094,0.246
mkt-rf,0.9834,0.014,71.412,0.0,0.956,1.011
FX Factor,-0.0032,0.003,-0.931,0.353,-0.01,0.004
