,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.14,0.138,-1.018,0.31,-0.411,0.131
mkt-rf,1.0331,0.033,31.554,0.0,0.969,1.098
FX Factor,0.0052,0.005,1.028,0.305,-0.005,0.015
