,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0552,0.146,0.379,0.705,-0.232,0.342
mkt-rf,0.9724,0.024,40.824,0.0,0.925,1.019
FX Factor,-0.0024,0.005,-0.515,0.607,-0.012,0.007
