,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0461,0.113,-0.407,0.685,-0.269,0.177
mkt-rf,0.9969,0.027,36.982,0.0,0.944,1.05
FX Factor,0.0015,0.004,0.361,0.718,-0.007,0.01
