,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0099,0.16,0.062,0.951,-0.304,0.324
mkt-rf,0.9928,0.014,70.99,0.0,0.965,1.02
FX Factor,-0.0005,0.006,-0.091,0.928,-0.012,0.011
