,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0622,0.211,-0.294,0.769,-0.479,0.354
mkt-rf,0.9738,0.019,52.542,0.0,0.937,1.01
FX Factor,0.0018,0.007,0.238,0.812,-0.013,0.016
