,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0698,0.155,0.45,0.653,-0.236,0.375
mkt-rf,1.0064,0.037,27.282,0.0,0.934,1.079
FX Factor,-0.0024,0.006,-0.419,0.676,-0.014,0.009
