,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0906,0.073,-1.233,0.219,-0.235,0.054
mkt-rf,1.0108,0.012,86.081,0.0,0.988,1.034
FX Factor,0.0035,0.003,1.21,0.227,-0.002,0.009
