,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0653,0.086,-0.755,0.451,-0.236,0.105
mkt-rf,1.0083,0.014,71.368,0.0,0.98,1.036
FX Factor,0.0023,0.003,0.816,0.415,-0.003,0.008
