,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1546,0.101,-1.531,0.127,-0.354,0.044
mkt-rf,1.0242,0.016,63.467,0.0,0.992,1.056
FX Factor,0.0062,0.004,1.541,0.125,-0.002,0.014
