,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.056,0.061,-0.924,0.357,-0.175,0.063
mkt-rf,1.0079,0.01,104.02,0.0,0.989,1.027
FX Factor,0.0022,0.002,0.914,0.361,-0.003,0.007
