,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0668,0.088,0.757,0.45,-0.107,0.241
mkt-rf,1.0022,0.021,47.701,0.0,0.961,1.044
FX Factor,-0.0022,0.003,-0.688,0.492,-0.009,0.004
