,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0811,0.066,-1.234,0.219,-0.21,0.048
mkt-rf,1.0125,0.011,96.416,0.0,0.992,1.033
FX Factor,0.0032,0.003,1.238,0.217,-0.002,0.008
