,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0745,0.099,-0.752,0.453,-0.27,0.121
mkt-rf,1.0014,0.016,61.811,0.0,0.97,1.033
FX Factor,0.0024,0.003,0.76,0.448,-0.004,0.009
