,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0631,0.155,-0.407,0.684,-0.368,0.242
mkt-rf,1.0174,0.037,27.608,0.0,0.945,1.09
FX Factor,0.0024,0.006,0.424,0.672,-0.009,0.014
