,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1128,0.081,1.394,0.165,-0.047,0.272
mkt-rf,0.9627,0.019,49.995,0.0,0.925,1.001
FX Factor,-0.0044,0.003,-1.47,0.143,-0.01,0.001
