,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0462,0.064,0.723,0.471,-0.08,0.172
mkt-rf,0.9924,0.01,97.214,0.0,0.972,1.013
FX Factor,-0.0018,0.003,-0.724,0.47,-0.007,0.003
