,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0286,0.069,-0.412,0.68,-0.165,0.108
mkt-rf,0.992,0.011,87.659,0.0,0.97,1.014
FX Factor,0.0007,0.002,0.316,0.753,-0.004,0.005
