,coef,std err,t,P>|t|,[0.025,0.975]
const,0.3712,0.371,1.0,0.318,-0.36,1.102
mkt-rf,0.9923,0.033,30.51,0.0,0.928,1.056
FX Factor,-0.0132,0.013,-1.007,0.315,-0.039,0.013
