,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2513,0.127,-1.985,0.048,-0.501,-0.002
mkt-rf,0.9898,0.011,89.226,0.0,0.968,1.012
FX Factor,0.0088,0.004,1.979,0.049,4.28e-05,0.018
